index,District,D Positive Tweet,D Negative Tweet,R Positive Tweet,R Negative Tweet
0,TX01,0.6587301587301587,0.3412698412698413,0.868421052631579,0.13157894736842105
0,TX02,0.7786885245901639,0.22131147540983606,0.5480769230769231,0.4519230769230769
0,TX03,0.6973684210526315,0.3026315789473684,0.8449612403100775,0.15503875968992248
0,TX04,0.8095238095238095,0.19047619047619047,0.5425531914893617,0.4574468085106383
0,TX05,0.7619047619047619,0.23809523809523808,0.7094017094017094,0.2905982905982906
0,TX06,0,0,0.8469387755102041,0.15306122448979592
0,TX07,0.672,0.328,0.6610169491525424,0.3389830508474576
0,TX08,0.7966101694915254,0.2033898305084746,0.7711864406779662,0.2288135593220339
0,TX09,0.44936708860759494,0.5506329113924051,0.6944444444444444,0.3055555555555556
0,TX10,0.6071428571428571,0.39285714285714285,0.6814159292035398,0.3185840707964602
0,TX11,0,0,0.719626168224299,0.2803738317757009
0,TX12,0.672,0.328,0.5084745762711864,0.4915254237288136
0,TX13,0.7364341085271318,0.26356589147286824,0.5360824742268041,0.4639175257731959
0,TX14,0.8527131782945736,0.14728682170542637,0.6781609195402298,0.3218390804597701
0,TX15,0.5739130434782609,0.4260869565217391,0.7304964539007093,0.2695035460992908
0,TX16,0.7181818181818181,0.2818181818181818,0.6444444444444445,0.35555555555555557
0,TX17,0.6891891891891891,0.3108108108108108,0.6067415730337079,0.39325842696629215
0,TX18,0.5405405405405406,0.4594594594594595,0.725,0.275
0,TX19,0,0,0.7835051546391752,0.21649484536082475
0,TX20,0.7647058823529411,0.23529411764705882,0.73,0.27
0,TX21,0.7951807228915663,0.20481927710843373,0.6301369863013698,0.3698630136986301
0,TX22,0.7226890756302521,0.2773109243697479,0.54,0.46
0,TX23,0.7777777777777778,0.2222222222222222,0.6831683168316832,0.31683168316831684
0,TX24,0.7971014492753623,0.2028985507246377,0.6788990825688074,0.3211009174311927
0,TX25,0,0,0.7264957264957265,0.27350427350427353
0,TX26,0,0,0.6388888888888888,0.3611111111111111
0,TX27,0.8469387755102041,0.15306122448979592,0.7764705882352941,0.2235294117647059
0,TX29,0.6078431372549019,0.39215686274509803,0.9545454545454546,0.045454545454545456
0,TX30,0.84,0.16,0.5585585585585585,0.44144144144144143
0,TX28,0.7421875,0.2578125,0.7739130434782608,0.22608695652173913
0,TX31,0,0,0.7101449275362319,0.2898550724637681
0,TX32,0.8214285714285714,0.17857142857142858,0.8828828828828829,0.11711711711711711
0,TX33,0.7657657657657657,0.23423423423423423,0.5765765765765766,0.42342342342342343
0,TX34,0.7058823529411765,0.29411764705882354,0.6935483870967742,0.3064516129032258
0,TX35,0.6909090909090909,0.3090909090909091,0.765625,0.234375
0,TX36,0.7857142857142857,0.21428571428571427,0.453125,0.546875
0,TX37,0.7522123893805309,0.24778761061946902,0.9032258064516129,0.0967741935483871
0,TX38,0.9104477611940298,0.08955223880597014,0.7606837606837606,0.23931623931623933
0,UT01,0.6621621621621622,0.33783783783783783,0.6551724137931034,0.3448275862068966
0,UT02,0.864406779661017,0.13559322033898305,0.6333333333333333,0.36666666666666664
0,UT04,0.7378640776699029,0.2621359223300971,0.8295454545454546,0.17045454545454544
0,UT03,0.8613861386138614,0.13861386138613863,0.7209302325581395,0.27906976744186046
0,VA01,0.6909090909090909,0.3090909090909091,0.72,0.28
0,VA02,0.796875,0.203125,0.6434108527131783,0.35658914728682173
0,VA03,0.6363636363636364,0.36363636363636365,0.7129629629629629,0.28703703703703703
0,VA04,0.7796610169491526,0.22033898305084745,0.7590361445783133,0.24096385542168675
0,VA05,0.9615384615384616,0.038461538461538464,0.9447236180904522,0.05527638190954774
0,VA06,0.711864406779661,0.288135593220339,0.7378640776699029,0.2621359223300971
0,VA07,0.6440677966101694,0.3559322033898305,0.6956521739130435,0.30434782608695654
0,VA08,0.8409090909090909,0.1590909090909091,0.7096774193548387,0.2903225806451613
0,VA09,0.8666666666666667,0.13333333333333333,0.8189655172413793,0.1810344827586207
0,VA10,0.7457627118644068,0.2542372881355932,0.6953125,0.3046875
0,VA11,0.7669902912621359,0.23300970873786409,0.7027027027027027,0.2972972972972973
0,VT00,0.8976377952755905,0.10236220472440945,0.7338709677419355,0.2661290322580645
0,WA01,0.7117117117117117,0.2882882882882883,0.7333333333333333,0.26666666666666666
0,WA09,0.7910447761194029,0.208955223880597,0.6702127659574468,0.32978723404255317
0,WA02,0.7009345794392523,0.29906542056074764,0.6637168141592921,0.336283185840708
0,WA03,0.6785714285714286,0.32142857142857145,0.6060606060606061,0.3939393939393939
0,WA04,0.7352941176470589,0.2647058823529412,0.7961165048543689,0.20388349514563106
0,WA05,0.7472527472527473,0.25274725274725274,0.7293233082706767,0.2706766917293233
0,WA06,0.7345132743362832,0.26548672566371684,0.9310344827586207,0.06896551724137931
0,WA07,0.616822429906542,0.38317757009345793,0.6974789915966386,0.3025210084033613
0,WA08,0.9,0.1,0.76,0.24
0,WA10,0.7889908256880734,0.21100917431192662,0.7289719626168224,0.27102803738317754
0,WI01,0.6851851851851852,0.3148148148148148,0.6617647058823529,0.3382352941176471
0,WI02,0.6218487394957983,0.37815126050420167,0.36231884057971014,0.6376811594202898
0,WI03,0.7181818181818181,0.2818181818181818,0.5128205128205128,0.48717948717948717
0,WI04,0.7640449438202247,0.23595505617977527,0.8181818181818182,0.18181818181818182
0,WI05,0.8292682926829268,0.17073170731707318,0.8278688524590164,0.1721311475409836
0,WI06,0,0,0.6698113207547169,0.330188679245283
0,WI07,0.6785714285714286,0.32142857142857145,0.6548672566371682,0.34513274336283184
0,WI08,0,0,0.7352941176470589,0.2647058823529412
0,WV01,0.831081081081081,0.16891891891891891,0.7349397590361446,0.26506024096385544
0,WV02,0.8,0.2,0.6299212598425197,0.3700787401574803
0,WY00,0.8611111111111112,0.1388888888888889,0.7777777777777778,0.2222222222222222
